"loan_amnt","term","int_rate","emp_length","home_ownership","annual_inc","verification_status","issue_d","purpose","addr_state","dti","delinq_2yrs","revol_util","total_acc","bad_loan","credit_length"
20000," 36 months",13.49,1,"MORTGAGE",118560,"verified",1320105600000,"credit_card","TX",10.54,0,31.4,63,0,19
16800," 36 months",14.65,2,"RENT",60000,"verified",1322697600000,"credit_card","TX",14.52,0,96.9,14,0,8
7000," 36 months",6.03,10,"MORTGAGE",80000,"not verified",1320105600000,"home_improvement","MO",13.39,0,0,28,0,13
35000," 60 months",20.89,5,"MORTGAGE",150000,"verified",1317427200000,"small_business","NY",12.23,1,16.4,31,0,10
9250," 36 months",9.99,NA,"RENT",29736,"verified",1288569600000,"moving","AZ",20.58,0,87.7,25,0,37
5000," 36 months",8.63,10,"MORTGAGE",130000,"not verified",1212278400000,"home_improvement","FL",10.62,0,25.8,10,0,21
3000," 36 months",11.71,2,"RENT",37000,"verified",1320105600000,"major_purchase","GA",16.8,0,45.9,22,0,11
3000," 60 months",11.99,NA,"MORTGAGE",9240,"verified",1314835200000,"car","OK",0,0,0,17,0,11
2100," 36 months",11.12,2,"MORTGAGE",21403.2,"not verified",1285891200000,"home_improvement","WI",9.42,0,75.7,10,0,11
12000," 60 months",20.25,2,"RENT",76000,"verified",1309478400000,"small_business","MA",1.66,0,68.6,9,0,4
14400," 36 months",17.99,1,"RENT",74000,"not verified",1314835200000,"credit_card","WA",12.23,0,96.7,12,0,10
10750," 36 months",13.72,2,"RENT",33600,"not verified",1285891200000,"debt_consolidation","AL",21.93,0,70.5,18,0,9
2100," 36 months",14.11,6,"OWN",22000,"not verified",1235865600000,"major_purchase","NY",0,0,4.2,9,0,3
3000," 36 months",10.95,2,"RENT",30000,"not verified",1.241136e+12,"medical","CA",13.32,0,36,11,0,9
6000," 36 months",11.86,2,"MORTGAGE",68004,"not verified",1277942400000,"home_improvement","MA",1.78,0,33.5,38,0,18
9000," 36 months",9.63,2,"MORTGAGE",43500,"verified",1246406400000,"debt_consolidation","MD",8.77,0,60.4,22,0,9
12000," 36 months",10.65,2,"RENT",42000,"verified",1320105600000,"debt_consolidation","FL",15.29,0,59.1,24,0,18
9000," 36 months",7.9,4,"RENT",58800,"verified",1317427200000,"debt_consolidation","CA",18.3,0,49.6,16,0,11
35000," 60 months",20.62,10,"MORTGAGE",104000,"verified",1306886400000,"debt_consolidation","CA",21.55,0,64.6,32,1,21
10000," 36 months",12.42,2,"RENT",40000,"verified",1322697600000,"debt_consolidation","WA",23.07,0,67,13,0,7
6800," 36 months",6.03,3,"RENT",124000,"not verified",1317427200000,"debt_consolidation","VA",4.23,0,14.7,23,0,10
2800," 60 months",11.49,0,"RENT",24000,"not verified",1280620800000,"debt_consolidation","CA",4,0,19.5,23,0,10
15000," 36 months",10.25,4,"OWN",58000,"not verified",1.27008e+12,"car","WY",11.28,0,10.5,11,0,20
6000," 36 months",10.65,10,"RENT",36000,"not verified",1322697600000,"other","HI",14.43,0,48.5,9,0,14
10000," 36 months",8.94,3,"MORTGAGE",98000,"not verified",1257033600000,"debt_consolidation","GA",15.86,0,40.8,42,0,19
8000," 36 months",13.16,1,"MORTGAGE",32000,"verified",1235865600000,"debt_consolidation","NJ",11.44,0,58.1,12,0,6
3500," 36 months",7.88,4,"RENT",19000,"not verified",1264982400000,"debt_consolidation","OR",24.32,0,8.8,12,0,33
24000," 60 months",16.32,10,"MORTGAGE",162000,"verified",1283299200000,"home_improvement","TX",7.99,5,21.8,57,0,21
7000," 36 months",12.04,1,"RENT",63000,"not verified",1199145600000,"credit_card","NY",14.55,0,34.4,37,1,12
15000," 36 months",6.03,10,"RENT",50000,"verified",1320105600000,"debt_consolidation","NJ",6.6,0,22.4,18,0,18
6000," 36 months",12.42,7,"MORTGAGE",39996,"verified",1322697600000,"other","NC",18.84,1,33.4,19,0,11
20000," 60 months",6.91,3,"MORTGAGE",170000,"verified",1288569600000,"home_improvement","NY",17.98,0,14.8,56,0,14
6400," 36 months",6.99,8,"MORTGAGE",123735,"verified",1.304208e+12,"credit_card","CO",17.12,0,47.1,26,0,14
9750," 36 months",6.99,10,"OWN",33600,"verified",1309478400000,"debt_consolidation","OH",28.79,0,42.9,21,0,20
10750," 36 months",7.51,4,"RENT",28800,"not verified",1283299200000,"debt_consolidation","WI",22.75,0,29.2,26,0,12
18000," 36 months",7.88,10,"RENT",55000,"verified",1277942400000,"debt_consolidation","IL",17.63,0,66.3,26,0,24
14000," 36 months",10.59,9,"MORTGAGE",145000,"verified",1306886400000,"credit_card","OK",14.81,0,62,36,0,18
7000," 36 months",12.99,1,"MORTGAGE",55000,"verified",1312156800000,"small_business","TX",22.06,1,90.8,16,1,11
9000," 36 months",12.68,4,"RENT",60000,"not verified",1298937600000,"major_purchase","TX",21.46,0,71.2,25,0,9
13000," 36 months",18.39,1,"RENT",50000,"verified",1312156800000,"debt_consolidation","CA",8.52,1,90.6,16,1,9
5000," 36 months",6.91,0,"RENT",50000,"verified",1291161600000,"debt_consolidation","NY",6.22,0,38.3,20,0,13
12000," 36 months",13.61,2,"RENT",80000,"verified",1283299200000,"home_improvement","NY",6.63,0,67.7,5,0,9
6600," 36 months",11.11,3,"RENT",48000,"verified",1298937600000,"debt_consolidation","TX",20.48,1,70.8,53,0,11
12250," 36 months",10.59,1,"RENT",28800,"not verified",1306886400000,"debt_consolidation","NJ",19.96,0,46.6,13,0,8
8000," 36 months",12.84,2,"OWN",69996,"not verified",1246406400000,"debt_consolidation","CA",17.3,0,61.1,10,0,7
5500," 36 months",9.99,4,"RENT",26400,"verified",1291161600000,"debt_consolidation","NJ",14.18,0,24.8,24,0,7
7000," 36 months",7.88,1,"RENT",18000,"verified",1.272672e+12,"other","MA",21.28,0,27.8,24,0,10
5000," 36 months",6.54,9,"OWN",56400,"not verified",1.29384e+12,"debt_consolidation","FL",5.79,0,20.8,19,1,17
8000," 36 months",14.84,0,"MORTGAGE",70000,"not verified",1280620800000,"wedding","MO",5.97,1,29.1,11,0,22
2500," 36 months",11.14,5,"RENT",55000,"not verified",1259625600000,"credit_card","NY",6.2,0,64.5,13,0,7
5000," 36 months",14.35,NA,"MORTGAGE",50400,"not verified",1277942400000,"other","WI",20.64,0,33.9,18,0,7
12000," 60 months",15.23,6,"MORTGAGE",70000,"not verified",1309478400000,"debt_consolidation","PA",20.57,0,48,23,1,10
12000," 36 months",15.33,9,"MORTGAGE",63500,"not verified",1.27008e+12,"debt_consolidation","NJ",13.91,0,36.8,13,0,14
4500," 36 months",14.72,0,"RENT",26400,"verified",1283299200000,"moving","CA",18.91,2,52.58,18,0,8
3500," 36 months",11.83,1,"RENT",90000,"not verified",1.262304e+12,"other","CA",4.33,0,94.5,9,1,10
28000," 60 months",10.65,1,"RENT",80000,"verified",1317427200000,"credit_card","CA",14.05,0,24.3,18,0,12
12000," 60 months",15.96,6,"MORTGAGE",50000,"verified",1320105600000,"home_improvement","NC",18.65,0,32.2,19,0,9
24250," 60 months",16.69,7,"RENT",53964,"verified",1291161600000,"debt_consolidation","CA",11.47,0,69.7,30,0,7
12000," 60 months",11.49,4,"MORTGAGE",61464,"verified",1306886400000,"debt_consolidation","VA",6.87,0,47.1,15,0,8
2800," 36 months",8.49,NA,"MORTGAGE",15204,"not verified",1306886400000,"other","IL",22.65,0,29.2,7,1,5
19200," 36 months",11.48,5,"MORTGAGE",61000,"verified",1251763200000,"credit_card","FL",17.35,0,9.1,26,0,24
5000," 36 months",11.48,0,"MORTGAGE",30000,"not verified",1.262304e+12,"car","GA",9.92,0,90.4,19,1,43
13000," 36 months",6.17,0,"RENT",49000,"verified",1288569600000,"debt_consolidation","MO",4.68,0,19.8,19,0,13
7500," 36 months",12.18,3,"RENT",80000,"not verified",1254355200000,"wedding","NY",2.77,0,19.8,12,0,10
4000," 36 months",7.88,0,"RENT",60000,"not verified",1283299200000,"debt_consolidation","NY",7.64,0,35.6,8,0,16
15250," 36 months",15.68,1,"MORTGAGE",61200,"not verified",1.241136e+12,"home_improvement","CA",10.98,0,39.3,43,1,27
14500," 36 months",6.54,3,"MORTGAGE",90000,"not verified",1291161600000,"credit_card","MA",12.64,0,2.3,20,0,11
3275," 36 months",5.42,10,"MORTGAGE",1e+05,"not verified",1312156800000,"debt_consolidation","NM",24.88,0,48.5,50,0,17
10000," 36 months",12.84,5,"RENT",103000,"verified",1233446400000,"credit_card","NY",2.9,0,23.3,17,0,7
6000," 36 months",16.45,0,"RENT",54000,"verified",1.272672e+12,"debt_consolidation","CA",16.76,0,59.1,8,0,15
30000," 60 months",11.49,2,"MORTGAGE",159996,"verified",1314835200000,"debt_consolidation","WI",18.59,0,27.5,40,1,21
11000," 36 months",10.37,10,"RENT",52769.6,"verified",1.301616e+12,"debt_consolidation","CA",14.62,0,22.9,18,0,11
7000," 36 months",15.13,2,"MORTGAGE",45996,"not verified",1214870400000,"major_purchase","CO",18.91,0,76.6,23,0,7
2200," 36 months",9.99,5,"RENT",80000,"not verified",1309478400000,"debt_consolidation","GA",10.75,0,75.2,23,0,20
8000," 36 months",12.84,10,"MORTGAGE",155867,"verified",1233446400000,"major_purchase","TX",8.21,0,78.3,41,0,17
3300," 36 months",6.39,5,"OWN",15600,"not verified",1264982400000,"debt_consolidation","MA",21.46,0,16.5,28,0,21
7500," 36 months",8,2,"MORTGAGE",44000,"not verified",1.207008e+12,"other","AZ",0.95,0,0.7,36,0,18
25000," 60 months",13.72,4,"MORTGAGE",94000,"verified",1288569600000,"credit_card","NJ",12.5,0,53.7,41,0,27
8000," 36 months",6.76,10,"MORTGAGE",107364,"verified",1275350400000,"major_purchase","PA",4.6,0,8.7,29,0,27
5000," 36 months",13.11,4,"RENT",27264,"not verified",1.27008e+12,"other","MD",8.45,0,42.5,9,0,5
6000," 36 months",15.21,3,"MORTGAGE",38000,"not verified",1283299200000,"debt_consolidation","MO",13.23,1,0,19,0,15
4200," 36 months",12.68,0,"RENT",40000,"verified",1.301616e+12,"major_purchase","NY",4.44,0,44.2,7,0,11
8400," 36 months",10.75,8,"MORTGAGE",70000,"verified",1283299200000,"home_improvement","MA",18.55,0,85,17,1,20
8000," 36 months",7.88,5,"MORTGAGE",66500,"verified",1277942400000,"home_improvement","OH",19.65,0,18.4,19,0,23
3200," 36 months",15.23,1,"OWN",25200,"not verified",1306886400000,"debt_consolidation","OK",18.43,0,25.2,17,0,6
3200," 36 months",7.14,3,"RENT",60000,"not verified",1267401600000,"major_purchase","CA",5.9,0,36.2,12,0,12
8750," 36 months",12.84,3,"MORTGAGE",105000,"verified",1.230768e+12,"credit_card","IL",18.01,0,82.7,23,0,9
14000," 60 months",11.99,5,"MORTGAGE",85000,"verified",1314835200000,"debt_consolidation","AZ",19.3,0,47.7,15,1,10
7000," 60 months",15.95,6,"MORTGAGE",33600,"not verified",1275350400000,"debt_consolidation","OK",15.79,0,75.9,8,1,10
12000," 36 months",14.26,3,"RENT",60000,"not verified",1257033600000,"credit_card","VA",16.28,0,96.9,8,0,15
20000," 60 months",16.89,4,"RENT",120000,"verified",1.304208e+12,"debt_consolidation","TX",15.23,0,71.1,27,0,15
35000," 60 months",13.49,10,"MORTGAGE",105000,"verified",1314835200000,"debt_consolidation","MN",8.62,0,38.3,31,0,14
4650," 36 months",13.23,2,"RENT",31500,"not verified",1285891200000,"credit_card","TX",11.77,0,77.1,17,0,5
1000," 36 months",7.88,3,"RENT",72000,"not verified",1264982400000,"moving","NY",17.15,0,66.6,25,0,11
9600," 36 months",17.27,3,"RENT",42000,"verified",1322697600000,"other","NJ",24.09,0,96.4,13,1,7
10000," 36 months",11.36,6,"MORTGAGE",115752,"not verified",1267401600000,"debt_consolidation","MD",11.77,0,42.9,62,0,13
5000," 36 months",7.29,3,"OWN",50000,"verified",1298937600000,"debt_consolidation","CA",13.2,0,37.3,22,0,8
6000," 36 months",14.72,10,"RENT",30000,"verified",1285891200000,"small_business","FL",21.4,0,95.1,10,0,15
3000," 36 months",12.73,0,"RENT",42000,"not verified",1267401600000,"credit_card","CA",22.34,0,25.3,13,0,7
12250," 36 months",8.94,6,"MORTGAGE",32000,"not verified",1259625600000,"debt_consolidation","MI",12.6,0,41.1,20,0,18
8000," 36 months",14.88,1,"RENT",56004,"not verified",1199145600000,"other","NY",5.34,1,60.6,12,0,7
8000," 36 months",11.49,8,"RENT",38000,"not verified",1314835200000,"debt_consolidation","CA",24.66,0,57.4,9,0,6
5400," 36 months",9.62,0,"RENT",52000,"not verified",1285891200000,"other","PA",20.33,0,18.8,25,0,5
4000," 36 months",11.22,1,"RENT",26000,"not verified",1191196800000,"vacation","NJ",10.85,0,2.5,3,1,1
12600," 60 months",14.27,3,"MORTGAGE",86000,"not verified",1322697600000,"home_improvement","PA",16.87,0,56.3,40,0,11
10800," 36 months",9.63,2,"MORTGAGE",107000,"not verified",1.238544e+12,"debt_consolidation","MA",9.41,0,7.1,32,0,28
6000," 36 months",8.9,3,"RENT",34000,"not verified",1322697600000,"credit_card","OH",14.51,0,64.8,16,0,7
11525," 36 months",10.59,4,"RENT",78262.34,"verified",1.304208e+12,"debt_consolidation","CA",15.98,0,66.4,9,0,11
3000," 36 months",11.28,0,"RENT",24000,"not verified",1217548800000,"credit_card","FL",12.45,1,90.6,9,1,17
15000," 60 months",11.11,4,"MORTGAGE",44300,"verified",1296518400000,"credit_card","MN",17.31,0,79.2,18,0,11
5500," 36 months",6.76,10,"MORTGAGE",58800,"not verified",1267401600000,"other","MO",8.49,0,14.6,73,0,18
35000," 36 months",16.02,0,"RENT",65000,"verified",1298937600000,"small_business","CA",12.17,0,86.6,15,0,21
7000," 60 months",18.17,1,"RENT",49000,"not verified",1.29384e+12,"debt_consolidation","FL",2.35,0,81.9,4,1,5
7200," 36 months",12.69,6,"RENT",30000,"verified",1317427200000,"debt_consolidation","CA",19.52,0,68.6,22,1,15
20000," 36 months",10.99,2,"RENT",54000,"verified",1.27008e+12,"debt_consolidation","PA",17.38,0,72,32,0,22
6000," 36 months",13.61,3,"MORTGAGE",34800,"not verified",1280620800000,"debt_consolidation","IL",19.48,0,54.2,13,0,6
11000," 36 months",14.61,5,"RENT",69000,"verified",1249084800000,"debt_consolidation","DC",12.7,0,82.3,22,0,30
8000," 36 months",11.12,10,"MORTGAGE",151000,"verified",1277942400000,"debt_consolidation","VA",12.11,0,82.2,17,0,16
9000," 60 months",6.54,8,"RENT",75000,"verified",1285891200000,"moving","NJ",12.3,0,61,20,0,10
24000," 36 months",19.69,5,"RENT",65000,"verified",1306886400000,"credit_card","WA",10.91,0,88.5,10,0,6
8000," 60 months",16.82,5,"RENT",76000,"verified",1283299200000,"major_purchase","MD",22.55,0,79,45,1,14
11425," 36 months",9.91,8,"MORTGAGE",57000,"not verified",1320105600000,"debt_consolidation","FL",19.47,0,69.9,26,0,8
4800," 36 months",11.71,10,"RENT",38000,"verified",1314835200000,"credit_card","CA",10.17,0,75.7,9,0,8
7000," 36 months",10.59,0,"MORTGAGE",110000,"verified",1309478400000,"debt_consolidation","NC",1.81,0,56,7,1,12
27300," 60 months",21.36,10,"RENT",65000,"verified",1.304208e+12,"debt_consolidation","NJ",24.17,0,93.3,28,1,12
12000," 60 months",16.77,10,"MORTGAGE",73000,"verified",1314835200000,"medical","WA",10.88,0,45.2,28,1,13
35000," 36 months",10.65,7,"MORTGAGE",365000,"verified",1322697600000,"house","MA",18.14,0,3.9,33,0,21
15000," 36 months",13.85,7,"RENT",60000,"verified",1.27008e+12,"other","FL",7.78,1,71.1,9,0,7
6000," 36 months",12.42,2,"RENT",40000,"not verified",1320105600000,"debt_consolidation","MN",23.1,6,87.7,24,0,9
7000," 36 months",5.99,9,"RENT",35000,"not verified",1309478400000,"debt_consolidation","TX",10.8,0,2.9,28,0,16
1750," 36 months",12.68,1,"MORTGAGE",15000,"verified",1298937600000,"debt_consolidation","MI",16.8,0,86.4,11,0,7
3600," 36 months",7.29,1,"RENT",36000,"not verified",1298937600000,"debt_consolidation","FL",18.23,0,51.2,21,0,7
4000," 36 months",13.98,10,"RENT",51996,"verified",1285891200000,"debt_consolidation","FL",17.49,0,68.7,8,0,8
3850," 36 months",9.62,2,"RENT",49000,"verified",1291161600000,"debt_consolidation","OH",7.76,0,31.3,24,0,5
15000," 36 months",14.79,4,"MORTGAGE",2e+05,"not verified",1309478400000,"home_improvement","SC",20.68,0,70.3,54,0,18
6000," 36 months",14.09,2,"RENT",55000,"not verified",1291161600000,"debt_consolidation","AR",14.77,0,39,15,0,3
10000," 36 months",6.62,3,"RENT",74000,"verified",1314835200000,"credit_card","CA",17.11,0,39.9,18,0,21
8125," 36 months",12.68,4,"RENT",30000,"verified",1296518400000,"debt_consolidation","VA",23.52,0,66.4,43,0,25
7000," 36 months",12.92,9,"MORTGAGE",82000,"not verified",1.207008e+12,"credit_card","OH",9.06,1,90.5,24,0,18
26000," 36 months",15.96,1,"MORTGAGE",78000,"verified",1314835200000,"credit_card","AL",9.75,0,86.6,29,0,19
5000," 36 months",15.21,4,"RENT",32760,"verified",1283299200000,"major_purchase","PA",0.31,1,0,9,0,14
25000," 36 months",9.62,10,"MORTGAGE",70000,"verified",1291161600000,"debt_consolidation","MI",16.61,0,35.3,63,0,31
8000," 36 months",7.14,4,"RENT",50000,"verified",1283299200000,"debt_consolidation","CA",8.26,0,33.2,11,0,7
10000," 36 months",13.79,10,"MORTGAGE",36000,"not verified",1.241136e+12,"home_improvement","WA",12.3,0,97.5,5,1,22
2500," 36 months",13.79,7,"RENT",36000,"not verified",1243814400000,"moving","NY",19,0,96.8,12,0,9
16000," 60 months",15.21,2,"MORTGAGE",31000,"verified",1277942400000,"major_purchase","GA",7.74,0,40.6,16,0,7
9000," 36 months",16.77,10,"RENT",56000,"not verified",1314835200000,"debt_consolidation","PA",21.69,0,45.4,36,0,14
12000," 36 months",13.55,10,"RENT",70000,"not verified",1204329600000,"major_purchase","CA",17.07,0,57.9,13,0,21
3000," 36 months",7.49,2,"RENT",24000,"verified",1306886400000,"credit_card","CA",12.85,0,47.6,7,0,8
8500," 36 months",7.49,10,"RENT",54000,"verified",1309478400000,"debt_consolidation","OH",10.91,0,31.9,7,0,16
6000," 60 months",16.45,8,"RENT",39600,"not verified",1283299200000,"debt_consolidation","CA",16.33,0,32.6,8,0,8
2000," 36 months",9.99,2,"RENT",75000,"not verified",1.304208e+12,"major_purchase","DC",10.22,0,41.9,10,0,7
5000," 36 months",7.14,3,"MORTGAGE",77000,"verified",1.27008e+12,"other","PA",2.34,0,46.6,28,0,17
4800," 36 months",13.49,1,"OWN",65000,"verified",1312156800000,"moving","GA",5.11,0,82.3,16,0,9
10500," 36 months",6.62,NA,"OWN",41400,"verified",1314835200000,"medical","NC",21.04,0,20.6,15,0,11
35000," 60 months",18.64,5,"RENT",75000,"verified",1317427200000,"debt_consolidation","CA",13.82,0,87.2,15,0,34
6000," 36 months",13.22,1,"RENT",36000,"not verified",1.262304e+12,"educational","OH",2.33,0,47.1,3,0,5
14000," 36 months",13.11,1,"RENT",73000,"not verified",1.262304e+12,"credit_card","NJ",21.34,0,71.3,33,0,10
12000," 36 months",12.42,10,"RENT",90000,"verified",1314835200000,"debt_consolidation","NY",20.91,0,65,20,0,28
3000," 36 months",11.14,2,"RENT",41004,"not verified",1225497600000,"other","NY",4.54,0,75.2,8,0,10
3000," 36 months",13.06,4,"RENT",149400,"verified",1.301616e+12,"medical","CA",9.58,0,99.3,25,1,23
3825," 36 months",15.96,3,"RENT",28500,"not verified",1320105600000,"debt_consolidation","IL",23.54,0,79.5,10,1,5
15000," 36 months",13.48,7,"RENT",56000,"not verified",1264982400000,"debt_consolidation","CA",17.76,0,28.2,11,0,11
15000," 36 months",11.99,1,"RENT",92700,"verified",1306886400000,"debt_consolidation","NY",14.72,0,54.2,14,0,10
12000," 36 months",7.66,10,"MORTGAGE",143375,"not verified",1298937600000,"home_improvement","IL",16.71,0,54,21,0,12
15350," 36 months",8.49,10,"MORTGAGE",80000,"verified",1312156800000,"debt_consolidation","MD",18.43,0,48.5,27,0,23
7800," 60 months",17.99,3,"MORTGAGE",36000,"verified",1.304208e+12,"debt_consolidation","AZ",19.77,0,28.7,17,1,9
10000," 36 months",18.25,10,"MORTGAGE",95234,"verified",1317427200000,"debt_consolidation","NY",15.81,1,97.7,23,0,17
8000," 36 months",8.49,4,"RENT",65004,"not verified",1312156800000,"other","CA",3.45,0,39.5,18,0,8
7000," 60 months",13.35,3,"RENT",29550,"verified",1288569600000,"credit_card","AL",19.44,0,33.2,28,1,9
6850," 60 months",19.03,2,"RENT",54000,"verified",1320105600000,"debt_consolidation","NY",6.47,0,77.9,11,1,6
7750," 36 months",13.11,3,"RENT",25000,"verified",1.27008e+12,"debt_consolidation","KY",19.78,0,81.8,8,1,10
10000," 36 months",9.88,3,"MORTGAGE",54000,"verified",1.272672e+12,"credit_card","WA",10.89,0,50.9,22,0,13
15000," 36 months",7.88,10,"MORTGAGE",95000,"not verified",1.27008e+12,"debt_consolidation","MI",9.44,0,41.4,40,0,20
5000," 36 months",11.22,1,"OWN",30000,"not verified",1.183248e+12,"credit_card","GA",18.64,0,47.1,12,0,14
20000," 60 months",14.27,4,"RENT",45000,"not verified",1322697600000,"debt_consolidation","NJ",10.16,0,88.7,14,1,7
12000," 36 months",11.71,2,"MORTGAGE",72000,"verified",1320105600000,"debt_consolidation","CA",8.57,0,65.5,13,1,19
5000," 36 months",10.99,3,"RENT",19200,"not verified",1306886400000,"debt_consolidation","FL",4.44,0,46.2,4,1,5
5500," 60 months",17.49,1,"RENT",25008,"not verified",1309478400000,"debt_consolidation","FL",14.97,0,32.2,12,0,13
10000," 36 months",9.91,10,"RENT",107000,"verified",1320105600000,"debt_consolidation","CA",8.22,0,49.7,22,0,11
8500," 36 months",7.51,3,"MORTGAGE",78000,"not verified",1314835200000,"home_improvement","TX",2.86,0,26.8,21,0,13
8575," 36 months",17.58,NA,"MORTGAGE",32000,"verified",1322697600000,"debt_consolidation","FL",22.54,0,89.9,5,1,7
